ts_code,code,name,area,industry,market,exchange,is_hs
600249.SH,600249,两面针,广西,日用化工,主板,SSE,N
600250.SH,600250,南纺股份,江苏,商贸代理,主板,SSE,N
600251.SH,600251,冠农股份,新疆,农业综合,主板,SSE,N
600252.SH,600252,中恒集团,广西,中成药,主板,SSE,H
600255.SH,600255,梦舟股份,安徽,铜,主板,SSE,H
600256.SH,600256,广汇能源,新疆,石油开采,主板,SSE,H
600257.SH,600257,大湖股份,湖南,渔业,主板,SSE,N
600258.SH,600258,首旅酒店,北京,酒店餐饮,主板,SSE,H
600259.SH,600259,广晟有色,海南,小金属,主板,SSE,N
600260.SH,600260,凯乐科技,湖北,通信设备,主板,SSE,H
600261.SH,600261,阳光照明,浙江,家用电器,主板,SSE,H
600262.SH,600262,北方股份,内蒙,汽车整车,主板,SSE,N
600265.SH,600265,ST景谷,云南,林业,主板,SSE,N
600266.SH,600266,北京城建,北京,区域地产,主板,SSE,H
600267.SH,600267,海正药业,浙江,化学制药,主板,SSE,N
600268.SH,600268,国电南自,江苏,电气设备,主板,SSE,N
600269.SH,600269,赣粤高速,江西,路桥,主板,SSE,N
600271.SH,600271,航天信息,北京,电脑设备,主板,SSE,H
600272.SH,600272,开开实业,上海,中成药,主板,SSE,N
600273.SH,600273,嘉化能源,浙江,化工原料,主板,SSE,H
600275.SH,600275,ST昌鱼,湖北,农业综合,主板,SSE,N
600276.SH,600276,恒瑞医药,江苏,化学制药,主板,SSE,H
600277.SH,600277,亿利洁能,内蒙,综合类,主板,SSE,H
600278.SH,600278,东方创业,上海,商贸代理,主板,SSE,N
600279.SH,600279,重庆港九,重庆,港口,主板,SSE,N
600280.SH,600280,中央商场,江苏,百货,主板,SSE,H
600281.SH,600281,太化股份,山西,化工原料,主板,SSE,N
600282.SH,600282,南钢股份,江苏,普钢,主板,SSE,H
600283.SH,600283,钱江水利,浙江,水务,主板,SSE,N
600284.SH,600284,浦东建设,上海,建筑施工,主板,SSE,H
600285.SH,600285,羚锐制药,河南,中成药,主板,SSE,H
600287.SH,600287,江苏舜天,江苏,商贸代理,主板,SSE,N
600288.SH,600288,大恒科技,北京,软件服务,主板,SSE,N
600289.SH,600289,*ST信通,黑龙江,软件服务,主板,SSE,N
600290.SH,600290,华仪电气,浙江,电气设备,主板,SSE,N
600291.SH,600291,西水股份,内蒙,保险,主板,SSE,H
600292.SH,600292,远达环保,重庆,环境保护,主板,SSE,N
600293.SH,600293,三峡新材,湖北,玻璃,主板,SSE,N
600295.SH,600295,鄂尔多斯,内蒙,小金属,主板,SSE,H
600297.SH,600297,广汇汽车,辽宁,汽车服务,主板,SSE,H
600298.SH,600298,安琪酵母,湖北,食品,主板,SSE,H
600299.SH,600299,安迪苏,北京,化学制药,主板,SSE,H
600300.SH,600300,维维股份,江苏,软饮料,主板,SSE,N
600301.SH,600301,ST南化,广西,化工原料,主板,SSE,N
600302.SH,600302,标准股份,陕西,纺织机械,主板,SSE,N
600303.SH,600303,曙光股份,辽宁,汽车整车,主板,SSE,N
600305.SH,600305,恒顺醋业,江苏,食品,主板,SSE,H
600306.SH,600306,商业城,辽宁,百货,主板,SSE,N
600307.SH,600307,酒钢宏兴,甘肃,普钢,主板,SSE,N
600308.SH,600308,华泰股份,山东,造纸,主板,SSE,N
600309.SH,600309,万华化学,山东,化工原料,主板,SSE,H
600310.SH,600310,桂东电力,广西,水力发电,主板,SSE,H
600311.SH,600311,荣华实业,甘肃,黄金,主板,SSE,N
600312.SH,600312,平高电气,河南,电气设备,主板,SSE,H
600313.SH,600313,农发种业,北京,种植业,主板,SSE,N
600315.SH,600315,上海家化,上海,日用化工,主板,SSE,H
600316.SH,600316,洪都航空,江西,航空,主板,SSE,N
600317.SH,600317,营口港,辽宁,港口,主板,SSE,N
600318.SH,600318,新力金融,安徽,多元金融,主板,SSE,N
600319.SH,600319,亚星化学,山东,化工原料,主板,SSE,N
600320.SH,600320,振华重工,上海,工程机械,主板,SSE,N
600321.SH,600321,*ST正源,四川,其他建材,主板,SSE,N
600322.SH,600322,天房发展,天津,区域地产,主板,SSE,N
600323.SH,600323,瀚蓝环境,广东,水务,主板,SSE,H
600325.SH,600325,华发股份,广东,区域地产,主板,SSE,H
600326.SH,600326,西藏天路,西藏,建筑施工,主板,SSE,H
600327.SH,600327,大东方,江苏,百货,主板,SSE,N
600328.SH,600328,兰太实业,内蒙,化工原料,主板,SSE,N
600329.SH,600329,中新药业,天津,中成药,主板,SSE,H
600330.SH,600330,天通股份,浙江,元器件,主板,SSE,N
600331.SH,600331,宏达股份,四川,铅锌,主板,SSE,N
600332.SH,600332,白云山,广东,中成药,主板,SSE,H
600333.SH,600333,长春燃气,吉林,供气供热,主板,SSE,N
600335.SH,600335,国机汽车,天津,汽车配件,主板,SSE,H
600336.SH,600336,澳柯玛,山东,家用电器,主板,SSE,N
600337.SH,600337,美克家居,新疆,家居用品,主板,SSE,H
600338.SH,600338,西藏珠峰,西藏,铅锌,主板,SSE,H
600339.SH,600339,中油工程,新疆,石油加工,主板,SSE,N
600340.SH,600340,华夏幸福,河北,区域地产,主板,SSE,H
600343.SH,600343,航天动力,陕西,航空,主板,SSE,H
600345.SH,600345,长江通信,湖北,通信设备,主板,SSE,H
600346.SH,600346,恒力股份,辽宁,化纤,主板,SSE,H
600348.SH,600348,阳泉煤业,山西,煤炭开采,主板,SSE,H
600350.SH,600350,山东高速,山东,路桥,主板,SSE,H
600351.SH,600351,亚宝药业,山西,中成药,主板,SSE,N
600352.SH,600352,浙江龙盛,浙江,染料涂料,主板,SSE,H
600353.SH,600353,旭光股份,四川,元器件,主板,SSE,N
600354.SH,600354,敦煌种业,甘肃,种植业,主板,SSE,N
600355.SH,600355,精伦电子,湖北,元器件,主板,SSE,N
600356.SH,600356,恒丰纸业,黑龙江,造纸,主板,SSE,N
600358.SH,600358,国旅联合,江苏,旅游服务,主板,SSE,N
600359.SH,600359,新农开发,新疆,农业综合,主板,SSE,N
600360.SH,600360,华微电子,吉林,半导体,主板,SSE,N
600361.SH,600361,华联综超,北京,超市连锁,主板,SSE,N
600362.SH,600362,江西铜业,江西,铜,主板,SSE,H
600363.SH,600363,联创光电,江西,元器件,主板,SSE,H
600365.SH,600365,通葡股份,吉林,红黄药酒,主板,SSE,N
600366.SH,600366,宁波韵升,浙江,电器仪表,主板,SSE,H
600367.SH,600367,红星发展,贵州,化工原料,主板,SSE,N
